EquipmentID,Date,Vibration_mms,BearingTemp_C,Pressure_bar
1001,2025-10-03,2.508,49.59,6.668
1001,2025-10-04,2.399,48.6,6.526
1001,2025-10-05,2.399,47.04,6.846
1001,2025-10-06,2.205,48.89,6.456
1001,2025-10-07,2.506,49.93,6.839
1001,2025-10-08,2.252,50.76,6.807
1001,2025-10-09,2.519,46.99,6.65
1001,2025-10-10,2.118,51.79,6.549
1001,2025-10-11,2.129,48.05,6.63
1001,2025-10-12,2.341,50.13,6.734
1001,2025-10-13,2.16,50.41,6.775
1001,2025-10-14,2.435,50.16,6.707
1001,2025-10-15,2.352,49.33,6.812
1001,2025-10-16,2.115,48.02,6.58
1001,2025-10-17,2.315,49.8,6.699
1001,2025-10-18,2.23,48.46,6.428
1001,2025-10-19,2.483,46.66,6.778
1001,2025-10-20,2.174,52.01,6.687
1001,2025-10-21,2.212,49.89,6.601
1001,2025-10-22,2.542,51.0,6.838
1001,2025-10-23,2.748,48.27,6.767
1001,2025-10-24,2.7,50.65,6.241
1001,2025-10-25,2.313,50.77,6.67
1001,2025-10-26,2.344,50.73,6.445
1001,2025-10-27,2.607,49.16,6.824
1001,2025-10-28,2.275,47.98,7.037
1001,2025-10-29,2.105,49.0,6.586
1001,2025-10-30,2.323,46.97,6.675
1001,2025-10-31,2.39,47.48,6.626
1001,2025-11-01,2.134,49.27,6.716
1001,2025-11-02,1.971,48.19,6.76
1001,2025-11-03,2.013,49.01,6.857
1001,2025-11-04,2.433,49.07,6.515
1001,2025-11-05,2.148,51.11,6.899
1001,2025-11-06,2.272,50.48,6.524
1001,2025-11-07,2.343,49.13,6.705
1001,2025-11-08,2.424,50.39,6.837
1001,2025-11-09,2.233,48.4,6.771
1001,2025-11-10,2.4,48.84,6.523
1001,2025-11-11,2.122,50.09,6.558
1001,2025-11-12,2.228,47.94,6.594
1001,2025-11-13,2.095,48.9,6.656
1001,2025-11-14,2.526,47.86,6.836
1001,2025-11-15,,,
1001,2025-11-16,2.152,50.81,6.734
1001,2025-11-17,2.23,48.43,6.755
1001,2025-11-18,2.256,49.4,6.747
1001,2025-11-19,2.44,48.28,6.733
1001,2025-11-20,,,
1001,2025-11-21,2.093,47.94,6.737
1001,2025-11-22,2.224,50.63,6.792
1001,2025-11-23,2.807,51.54,6.748
1001,2025-11-24,,,
1001,2025-11-25,2.278,48.46,6.379
1001,2025-11-26,2.442,49.88,6.856
1001,2025-11-27,2.712,48.84,6.624
1001,2025-11-28,2.253,49.98,6.621
1001,2025-11-29,2.227,49.47,6.518
1001,2025-11-30,2.542,49.46,6.383
1001,2025-12-01,2.399,49.78,6.606
1001,2025-12-02,2.434,48.6,6.56
1001,2025-12-03,2.198,48.77,6.738
1001,2025-12-04,2.685,47.46,6.443
1001,2025-12-05,2.642,48.74,6.878
1001,2025-12-06,2.413,47.76,6.704
1001,2025-12-07,2.437,49.03,6.626
1001,2025-12-08,1.895,48.22,6.557
1001,2025-12-09,2.428,49.28,6.545
1001,2025-12-10,2.261,49.63,6.494
1001,2025-12-11,2.387,47.76,6.582
1001,2025-12-12,2.437,48.36,6.664
1001,2025-12-13,2.232,48.23,6.637
1001,2025-12-14,1.962,49.92,6.451
1001,2025-12-15,2.374,50.88,6.624
1001,2025-12-16,2.152,50.03,6.53
1001,2025-12-17,2.234,48.83,6.688
1001,2025-12-18,2.179,50.64,6.943
1001,2025-12-19,2.232,47.66,6.757
1001,2025-12-20,1.838,50.68,6.617
1001,2025-12-21,2.543,48.52,6.42
1001,2025-12-22,2.351,46.4,6.451
1001,2025-12-23,2.522,51.83,6.411
1001,2025-12-24,2.696,50.76,6.772
1001,2025-12-25,2.305,48.15,6.549
1001,2025-12-26,1.94,49.35,6.673
1001,2025-12-27,2.121,48.96,6.57
1001,2025-12-28,2.059,49.28,6.677
1001,2025-12-29,2.2,47.69,6.874
1001,2025-12-30,2.316,48.5,6.561
1001,2025-12-31,1.9,49.65,6.612
1002,2024-01-01,2.767,50.39,6.302
1002,2024-01-02,2.627,49.87,6.122
1002,2024-01-03,2.619,49.04,6.325
1002,2024-01-04,2.673,49.18,6.284
1002,2024-01-05,2.747,50.3,6.226
1002,2024-01-06,2.844,49.63,6.151
1002,2024-01-07,2.962,49.94,6.06
1002,2024-01-08,3.1,50.31,5.952
1002,2024-01-09,3.261,50.73,5.828
1002,2024-01-10,3.442,51.2,5.687
1002,2024-01-11,3.645,51.74,5.529
1002,2024-01-12,3.87,52.33,5.355
1002,2024-01-13,4.116,52.97,5.164
1002,2024-01-14,4.383,53.68,4.956
1002,2024-01-15,2.66,48.36,6.354
1002,2024-01-16,2.715,48.19,6.744
1002,2024-01-17,2.17,49.66,6.472
1002,2024-01-18,2.872,48.86,6.287
1002,2024-01-19,3.032,48.95,6.443
1002,2024-01-20,2.772,47.25,6.175
1002,2024-01-21,2.779,48.84,6.268
1002,2024-01-22,2.295,47.45,6.079
1002,2024-01-23,2.553,49.24,6.574
1002,2024-01-24,,,
1002,2024-01-25,2.459,48.91,6.182
1002,2024-01-26,2.77,50.97,6.35
1002,2024-01-27,2.416,49.46,6.501
1002,2024-01-28,2.55,49.53,6.433
1002,2024-01-29,2.195,49.07,6.416
1002,2024-01-30,2.545,48.74,6.23
1002,2024-01-31,2.594,49.9,6.263
1002,2024-02-01,2.435,50.03,6.373
1002,2024-02-02,2.432,47.63,6.497
1002,2024-02-03,2.954,49.99,6.234
1002,2024-02-04,2.334,49.44,6.19
1002,2024-02-05,2.366,49.89,6.53
1002,2024-02-06,2.415,49.4,6.219
1002,2024-02-07,2.816,47.69,6.52
1002,2024-02-08,2.997,47.76,6.395
1002,2024-02-09,2.643,50.76,6.491
1002,2024-02-10,2.433,49.18,6.62
1002,2024-02-11,2.491,47.51,6.462
1002,2024-02-12,2.789,49.28,6.475
1002,2024-02-13,2.394,48.57,6.221
1002,2024-02-14,2.867,47.09,6.254
1002,2024-02-15,2.86,46.64,6.455
1002,2024-02-16,2.59,47.33,6.589
1002,2024-02-17,2.706,49.2,6.568
1002,2024-02-18,2.726,48.88,6.706
1002,2024-02-19,2.887,48.68,6.405
1002,2024-02-20,2.366,49.22,6.389
1002,2024-02-21,2.813,49.53,6.51
1002,2024-02-22,2.501,46.83,6.362
1002,2024-02-23,2.423,48.63,6.349
1002,2024-02-24,2.597,48.1,6.202
1002,2024-02-25,2.533,47.7,6.507
1002,2024-02-26,2.379,48.38,6.198
1002,2024-02-27,2.257,48.81,6.436
1002,2024-02-28,2.388,48.66,6.146
1002,2024-02-29,2.867,47.48,6.523
1002,2024-03-01,2.969,48.45,6.204
1002,2024-03-02,2.706,50.95,6.485
1002,2024-03-03,,,
1002,2024-03-04,2.473,47.24,6.293
1002,2024-03-05,2.561,49.21,6.535
1002,2024-03-06,2.633,49.53,6.238
1002,2024-03-07,2.59,49.39,6.356
1002,2024-03-08,2.63,49.14,6.287
1002,2024-03-09,2.696,49.93,6.012
1002,2024-03-10,2.79,49.76,6.323
1002,2024-03-11,2.91,50.22,6.303
1002,2024-03-12,3.056,50.79,6.193
1002,2024-03-13,3.229,51.46,6.249
1002,2024-03-14,3.429,52.24,6.215
1002,2024-03-15,3.656,53.11,6.177
1002,2024-03-16,3.909,54.1,6.135
1002,2024-03-17,4.189,55.18,6.088
1002,2024-03-18,4.496,56.37,6.036
1002,2024-03-19,4.829,57.66,5.98
1002,2024-03-20,5.189,59.05,5.92
1002,2024-03-21,5.575,60.55,5.855
1002,2024-03-22,5.988,62.15,5.785
1002,2024-03-23,6.428,63.86,5.711
1002,2024-03-24,6.895,65.66,5.633
1002,2024-03-25,7.388,67.58,5.55
1002,2024-03-26,7.908,69.59,5.463
1002,2024-03-27,2.611,48.48,6.53
1002,2024-03-28,2.486,50.32,6.303
1002,2024-03-29,2.474,46.4,6.199
1002,2024-03-30,2.733,49.81,5.949
1002,2024-03-31,2.612,51.23,6.389
1002,2024-04-01,2.343,48.95,6.219
1002,2024-04-02,2.843,48.91,6.406
1002,2024-04-03,2.776,49.66,6.393
1002,2024-04-04,2.462,50.76,6.151
1002,2024-04-05,2.743,47.74,6.617
1002,2024-04-06,2.429,49.02,6.521
1002,2024-04-07,2.801,48.74,6.486
1002,2024-04-08,2.533,49.49,6.181
1002,2024-04-09,2.416,49.09,6.298
1002,2024-04-10,2.502,49.59,6.277
1002,2024-04-11,2.423,48.51,6.296
1002,2024-04-12,2.615,48.98,6.19
1002,2024-04-13,2.611,48.26,6.424
1002,2024-04-14,2.583,48.27,6.393
1002,2024-04-15,2.465,48.79,6.413
1002,2024-04-16,1.844,48.79,6.283
1002,2024-04-17,2.595,47.76,6.552
1002,2024-04-18,2.197,50.5,6.387
1002,2024-04-19,2.625,48.8,5.948
1002,2024-04-20,2.802,47.55,6.263
1002,2024-04-21,2.631,50.03,6.35
1002,2024-04-22,,,
1002,2024-04-23,2.54,49.44,6.314
1002,2024-04-24,2.55,48.91,6.321
1002,2024-04-25,2.466,49.18,6.259
1002,2024-04-26,2.46,49.1,6.459
1002,2024-04-27,2.392,48.36,6.292
1002,2024-04-28,2.814,48.97,6.268
1002,2024-04-29,2.573,50.96,6.247
1002,2024-04-30,2.768,46.69,6.442
1002,2024-05-01,2.526,49.0,6.279
1002,2024-05-02,2.591,49.37,6.107
1002,2024-05-03,2.542,47.88,6.452
1002,2024-05-04,2.669,47.56,6.253
1002,2024-05-05,2.742,51.09,6.412
1002,2024-05-06,2.624,48.56,6.415
1002,2024-05-07,2.442,51.01,6.539
1002,2024-05-08,2.42,49.47,6.515
1002,2024-05-09,2.908,49.01,6.272
1002,2024-05-10,2.52,49.41,6.334
1002,2024-05-11,,,
1002,2024-05-12,2.869,50.11,6.61
1002,2024-05-13,2.794,49.37,6.425
1002,2024-05-14,2.683,49.08,6.568
1002,2024-05-15,2.496,49.11,6.311
1002,2024-05-16,3.047,50.28,6.051
1002,2024-05-17,2.655,49.75,6.588
1002,2024-05-18,2.686,47.93,6.373
1002,2024-05-19,2.542,48.29,6.379
1002,2024-05-20,2.293,49.26,6.367
1002,2024-05-21,2.309,48.31,6.455
1002,2024-05-22,2.658,48.55,6.439
1002,2024-05-23,2.655,47.97,6.12
1002,2024-05-24,2.528,48.67,6.522
1002,2024-05-25,2.342,49.35,6.279
1002,2024-05-26,2.288,49.93,6.289
1002,2024-05-27,2.511,48.94,6.618
1002,2024-05-28,2.285,51.01,6.497
1002,2024-05-29,2.756,48.85,6.308
1002,2024-05-30,2.807,52.12,6.08
1002,2024-05-31,3.142,49.93,6.383
1002,2024-06-01,2.752,49.43,6.439
1002,2024-06-02,2.458,48.43,6.347
1002,2024-06-03,2.402,46.11,6.172
1002,2024-06-04,1.886,48.78,6.24
1002,2024-06-05,2.457,49.11,6.17
1002,2024-06-06,2.541,50.85,6.391
1002,2024-06-07,2.77,47.55,6.482
1002,2024-06-08,2.699,50.84,6.512
1002,2024-06-09,2.694,48.68,6.249
1002,2024-06-10,2.619,49.65,6.394
1002,2024-06-11,2.709,46.39,6.442
1002,2024-06-12,2.866,49.07,6.282
1002,2024-06-13,2.363,48.59,6.336
1002,2024-06-14,2.485,49.61,6.677
1002,2024-06-15,2.299,49.02,6.389
1002,2024-06-16,2.9,47.79,6.491
1002,2024-06-17,2.836,49.88,6.293
1002,2024-06-18,2.727,49.63,6.365
1002,2024-06-19,2.337,49.53,6.102
1002,2024-06-20,2.611,49.94,6.355
1002,2024-06-21,2.529,50.03,6.538
1002,2024-06-22,2.592,48.91,6.674
1002,2024-06-23,2.539,47.57,6.538
1002,2024-06-24,2.68,47.55,6.462
1002,2024-06-25,2.497,50.28,6.367
1002,2024-06-26,2.747,49.64,6.269
1002,2024-06-27,2.625,49.03,6.335
1002,2024-06-28,2.518,48.5,6.451
1002,2024-06-29,2.576,48.96,6.241
1002,2024-06-30,2.585,48.96,6.357
1002,2024-07-01,2.739,49.03,6.211
1002,2024-07-02,2.657,49.15,6.092
1002,2024-07-03,2.72,51.09,6.207
1002,2024-07-04,2.801,49.55,6.109
1002,2024-07-05,2.899,49.82,6.153
1002,2024-07-06,3.016,50.14,6.287
1002,2024-07-07,3.151,50.51,6.265
1002,2024-07-08,3.303,50.93,6.24
1002,2024-07-09,3.473,51.4,6.212
1002,2024-07-10,3.662,51.91,6.181
1002,2024-07-11,3.868,52.48,6.147
1002,2024-07-12,4.093,53.1,6.11
1002,2024-07-13,4.335,53.76,6.071
1002,2024-07-14,4.595,54.48,6.028
1002,2024-07-15,4.873,55.24,5.982
1002,2024-07-16,5.169,56.06,5.934
1002,2024-07-17,5.483,56.92,5.882
1002,2024-07-18,5.815,57.83,5.828
1002,2024-07-19,,,
1002,2024-07-20,2.426,48.69,6.303
1002,2024-07-21,2.571,47.54,6.34
1002,2024-07-22,2.693,47.98,6.504
1002,2024-07-23,2.585,49.03,6.57
1002,2024-07-24,2.485,49.27,6.474
1002,2024-07-25,2.359,48.84,6.549
1002,2024-07-26,2.61,49.93,6.298
1002,2024-07-27,2.645,49.92,6.313
1002,2024-07-28,2.525,49.25,6.406
1002,2024-07-29,2.422,48.96,6.314
1002,2024-07-30,2.685,48.68,6.283
1002,2024-07-31,3.073,49.48,6.607
1002,2024-08-01,2.516,49.85,6.329
1002,2024-08-02,2.644,48.99,6.214
1002,2024-08-03,2.652,49.38,6.432
1002,2024-08-04,2.063,48.61,6.634
1002,2024-08-05,2.601,47.52,6.371
1002,2024-08-06,2.435,47.93,6.543
1002,2024-08-07,2.853,49.7,6.293
1002,2024-08-08,2.526,49.38,6.285
1002,2024-08-09,2.421,50.52,6.255
1002,2024-08-10,2.533,48.99,6.337
1002,2024-08-11,2.61,49.8,6.634
1002,2024-08-12,2.464,50.25,6.185
1002,2024-08-13,2.566,49.92,6.604
1002,2024-08-14,2.306,48.32,6.207
1002,2024-08-15,2.531,48.75,6.324
1002,2024-08-16,2.731,49.06,6.484
1002,2024-08-17,2.97,47.94,6.453
1002,2024-08-18,2.718,49.4,6.401
1002,2024-08-19,2.631,49.95,6.111
1002,2024-08-20,2.813,48.45,6.413
1002,2024-08-21,2.78,50.9,6.205
1002,2024-08-22,2.909,48.64,6.744
1002,2024-08-23,2.793,48.73,6.327
1002,2024-08-24,2.553,48.69,6.387
1002,2024-08-25,2.628,48.22,6.187
1002,2024-08-26,2.612,49.35,6.287
1002,2024-08-27,2.637,48.95,6.165
1002,2024-08-28,2.616,50.59,6.506
1002,2024-08-29,2.42,49.54,6.319
1002,2024-08-30,2.156,49.47,6.443
1002,2024-08-31,2.442,48.71,6.256
1002,2024-09-01,2.171,47.52,6.284
1002,2024-09-02,2.59,48.84,6.552
1002,2024-09-03,2.577,48.08,6.213
1002,2024-09-04,2.241,49.88,6.088
1002,2024-09-05,2.714,48.9,6.42
1002,2024-09-06,2.75,50.6,6.187
1002,2024-09-07,2.596,49.67,6.293
1002,2024-09-08,2.91,49.77,6.495
1002,2024-09-09,2.951,49.16,6.236
1002,2024-09-10,2.335,49.14,6.49
1002,2024-09-11,2.784,49.58,6.257
1002,2024-09-12,2.665,49.85,6.582
1002,2024-09-13,2.66,48.22,6.557
1002,2024-09-14,2.763,49.42,6.288
1002,2024-09-15,2.432,51.55,6.327
1002,2024-09-16,2.458,48.84,6.234
1002,2024-09-17,2.411,48.67,6.389
1002,2024-09-18,2.425,48.24,6.531
1002,2024-09-19,2.557,47.48,6.142
1002,2024-09-20,2.286,50.12,6.496
1002,2024-09-21,2.367,48.99,6.16
1002,2024-09-22,2.692,49.23,6.23
1002,2024-09-23,2.562,50.78,6.091
1002,2024-09-24,2.653,51.44,6.674
1002,2024-09-25,2.198,48.04,6.367
1002,2024-09-26,2.42,49.99,6.395
1002,2024-09-27,2.465,49.55,6.257
1002,2024-09-28,2.583,49.33,6.519
1002,2024-09-29,2.459,49.41,6.043
1002,2024-09-30,,,
1002,2024-10-01,2.565,50.52,6.69
1002,2024-10-02,2.58,49.55,6.301
1002,2024-10-03,2.579,49.28,6.361
1002,2024-10-04,2.718,50.18,6.46
1002,2024-10-05,2.482,49.83,6.237
1002,2024-10-06,2.801,49.39,6.362
1002,2024-10-07,2.668,49.26,6.503
1002,2024-10-08,,,
1002,2024-10-09,,,
1002,2024-10-10,2.68,48.84,6.306
1002,2024-10-11,2.779,48.08,6.406
1002,2024-10-12,2.765,48.59,6.367
1002,2024-10-13,2.652,47.88,6.577
1002,2024-10-14,2.752,49.04,6.467
1002,2024-10-15,2.6,49.19,6.322
1002,2024-10-16,2.827,46.88,5.992
1002,2024-10-17,2.571,48.95,6.466
1002,2024-10-18,2.161,49.58,6.472
1002,2024-10-19,2.844,49.1,6.221
1002,2024-10-20,2.598,47.98,6.059
1002,2024-10-21,2.342,50.2,6.187
1002,2024-10-22,2.537,48.24,6.498
1002,2024-10-23,2.4,47.7,6.199
1002,2024-10-24,2.996,47.85,6.29
1002,2024-10-25,2.676,48.92,6.392
1002,2024-10-26,2.263,49.92,6.542
1002,2024-10-27,2.686,50.1,6.356
1002,2024-10-28,2.497,49.14,6.344
1002,2024-10-29,2.96,47.74,6.276
1002,2024-10-30,2.366,48.28,6.603
1002,2024-10-31,2.127,48.03,6.519
1002,2024-11-01,2.59,48.75,6.344
1002,2024-11-02,2.507,47.16,6.149
1002,2024-11-03,2.493,49.04,6.24
1002,2024-11-04,2.148,49.58,6.446
1002,2024-11-05,2.662,48.78,6.25
1002,2024-11-06,2.911,49.39,6.493
1002,2024-11-07,2.195,47.99,6.413
1002,2024-11-08,2.811,47.48,6.403
1002,2024-11-09,2.463,48.29,6.457
1002,2024-11-10,3.046,50.09,6.433
1002,2024-11-11,2.664,49.96,6.23
1002,2024-11-12,2.539,48.47,6.31
1002,2024-11-13,2.797,50.14,6.71
1002,2024-11-14,2.682,48.61,6.178
1002,2024-11-15,2.458,50.44,6.288
1002,2024-11-16,2.718,49.41,6.519
1002,2024-11-17,2.474,48.48,6.335
1002,2024-11-18,2.219,49.73,6.237
1002,2024-11-19,2.983,48.16,6.16
1002,2024-11-20,2.506,48.0,6.439
1002,2024-11-21,2.455,47.48,6.512
1002,2024-11-22,2.644,49.19,6.569
1002,2024-11-23,2.264,48.88,6.367
1002,2024-11-24,2.306,48.85,6.515
1002,2024-11-25,2.476,48.52,6.204
1002,2024-11-26,2.472,50.37,6.384
1002,2024-11-27,2.591,48.51,6.257
1002,2024-11-28,2.801,48.21,6.385
1002,2024-11-29,2.482,50.18,6.471
1002,2024-11-30,2.675,50.35,6.519
1002,2024-12-01,2.697,49.27,6.21
1002,2024-12-02,2.36,47.19,6.549
1002,2024-12-03,2.622,48.33,6.288
1002,2024-12-04,2.388,49.54,6.205
1002,2024-12-05,2.789,48.95,6.333
1002,2024-12-06,2.667,50.48,6.139
1002,2024-12-07,2.58,47.56,6.359
1002,2024-12-08,2.308,49.61,6.402
1002,2024-12-09,2.6,48.3,6.329
1002,2024-12-10,,,
1002,2024-12-11,2.718,48.86,6.311
1002,2024-12-12,2.552,49.96,6.359
1002,2024-12-13,2.414,48.28,6.143
1002,2024-12-14,2.761,47.52,6.365
1002,2024-12-15,2.721,47.82,6.231
1002,2024-12-16,2.458,48.32,6.291
1002,2024-12-17,2.809,47.91,6.345
1002,2024-12-18,2.517,50.13,6.387
1002,2024-12-19,2.515,50.27,6.112
1002,2024-12-20,,,
1002,2024-12-21,2.426,47.9,6.313
1002,2024-12-22,2.488,48.81,6.43
1002,2024-12-23,2.544,48.24,6.413
1002,2024-12-24,2.882,50.38,6.493
1002,2024-12-25,2.876,49.25,6.554
1002,2024-12-26,2.525,49.42,6.433
1002,2024-12-27,2.898,48.53,6.356
1002,2024-12-28,2.568,46.92,6.204
1002,2024-12-29,2.652,48.16,6.217
1002,2024-12-30,2.753,47.81,6.289
1002,2024-12-31,2.635,49.3,6.399
1002,2025-01-01,,,
1002,2025-01-02,2.625,48.13,6.359
1002,2025-01-03,2.337,48.54,6.336
1002,2025-01-04,2.837,50.5,6.453
1002,2025-01-05,2.494,47.97,6.39
1002,2025-01-06,2.515,48.01,6.403
1002,2025-01-07,1.978,48.7,6.405
1002,2025-01-08,2.777,48.23,6.277
1002,2025-01-09,2.74,48.5,6.204
1002,2025-01-10,2.736,49.46,6.432
1002,2025-01-11,2.772,50.66,6.421
1002,2025-01-12,2.915,47.15,6.326
1002,2025-01-13,2.567,48.91,6.296
1002,2025-01-14,2.764,48.97,6.7
1002,2025-01-15,2.428,48.85,6.245
1002,2025-01-16,2.506,48.74,6.326
1002,2025-01-17,2.788,48.59,6.399
1002,2025-01-18,2.655,49.93,6.186
1002,2025-01-19,2.31,48.47,6.376
1002,2025-01-20,2.649,48.8,6.628
1002,2025-01-21,2.54,48.93,6.499
1002,2025-01-22,2.413,49.04,6.454
1002,2025-01-23,2.663,48.76,6.448
1002,2025-01-24,2.495,49.93,6.375
1002,2025-01-25,2.262,48.92,6.502
1002,2025-01-26,2.354,49.1,6.335
1002,2025-01-27,2.93,48.88,6.295
1002,2025-01-28,2.273,47.93,6.374
1002,2025-01-29,2.621,48.1,6.495
1002,2025-01-30,2.698,47.88,6.408
1002,2025-01-31,2.704,49.12,6.46
1002,2025-02-01,2.331,48.22,6.055
1002,2025-02-02,2.512,47.87,6.538
1002,2025-02-03,2.605,49.17,6.71
1002,2025-02-04,2.736,49.46,6.559
1002,2025-02-05,2.447,47.17,6.311
1002,2025-02-06,2.344,50.62,6.231
1002,2025-02-07,2.777,48.96,6.4
1002,2025-02-08,2.797,48.83,6.211
1002,2025-02-09,2.65,50.0,6.468
1002,2025-02-10,2.455,49.0,6.28
1002,2025-02-11,2.658,48.33,6.503
1002,2025-02-12,2.598,51.13,6.563
1002,2025-02-13,2.744,47.86,6.054
1002,2025-02-14,2.327,48.83,6.403
1002,2025-02-15,2.6,49.78,6.254
1002,2025-02-16,2.545,47.86,6.147
1002,2025-02-17,2.354,48.83,6.266
1002,2025-02-18,2.619,49.32,6.326
1002,2025-02-19,2.583,51.33,6.514
1002,2025-02-20,2.494,48.04,6.13
1002,2025-02-21,2.656,48.88,6.516
1002,2025-02-22,2.293,49.59,6.661
1002,2025-02-23,,,
1002,2025-02-24,2.663,47.73,6.441
1002,2025-02-25,2.633,49.34,6.357
1002,2025-02-26,,,
1002,2025-02-27,2.336,49.38,6.439
1002,2025-02-28,2.275,50.06,6.416
1002,2025-03-01,2.624,49.94,6.468
1002,2025-03-02,2.667,49.34,6.744
1002,2025-03-03,3.0,49.24,6.468
1002,2025-03-04,2.7,47.83,6.423
1002,2025-03-05,2.402,48.8,6.593
1002,2025-03-06,2.738,49.15,6.157
1002,2025-03-07,2.407,48.53,6.187
1002,2025-03-08,2.279,49.03,6.302
1002,2025-03-09,3.098,48.11,6.26
1002,2025-03-10,2.641,50.46,6.463
1002,2025-03-11,2.719,51.08,6.311
1002,2025-03-12,2.689,48.54,6.62
1002,2025-03-13,2.939,49.33,6.587
1002,2025-03-14,2.633,48.7,6.474
1002,2025-03-15,2.82,50.19,6.301
1002,2025-03-16,2.371,49.37,6.451
1002,2025-03-17,2.298,49.01,6.48
1002,2025-03-18,2.862,48.71,6.199
1002,2025-03-19,2.871,49.06,6.411
1002,2025-03-20,2.678,47.93,6.465
1002,2025-03-21,2.622,49.61,6.391
1002,2025-03-22,2.61,48.22,6.594
1002,2025-03-23,2.439,49.47,6.541
1002,2025-03-24,,,
1002,2025-03-25,2.708,50.03,6.377
1002,2025-03-26,2.678,48.91,6.233
1002,2025-03-27,2.652,49.95,6.446
1002,2025-03-28,2.786,48.01,6.229
1002,2025-03-29,2.677,49.54,6.497
1002,2025-03-30,2.725,48.71,6.417
1002,2025-03-31,2.343,49.12,6.504
1002,2025-04-01,2.678,49.0,6.337
1002,2025-04-02,3.014,49.87,6.14
1002,2025-04-03,2.473,46.91,6.624
1002,2025-04-04,2.551,49.25,6.333
1002,2025-04-05,2.755,47.44,6.565
1002,2025-04-06,2.768,50.14,6.423
1002,2025-04-07,2.701,46.96,6.46
1002,2025-04-08,2.253,47.93,6.633
1002,2025-04-09,2.677,47.26,6.41
1002,2025-04-10,2.34,50.57,6.569
1002,2025-04-11,2.411,47.64,6.136
1002,2025-04-12,2.686,49.04,6.489
1002,2025-04-13,2.517,48.39,6.322
1002,2025-04-14,2.738,47.13,6.339
1002,2025-04-15,3.206,48.59,6.36
1002,2025-04-16,2.732,49.59,6.411
1002,2025-04-17,2.721,48.75,6.607
1002,2025-04-18,2.397,49.87,6.081
1002,2025-04-19,2.448,48.57,6.365
1002,2025-04-20,2.364,48.94,6.251
1002,2025-04-21,2.47,48.55,6.534
1002,2025-04-22,2.358,49.27,6.295
1002,2025-04-23,2.444,50.83,6.427
1002,2025-04-24,2.535,49.29,6.299
1002,2025-04-25,2.376,49.12,6.459
1002,2025-04-26,2.293,48.31,6.511
1002,2025-04-27,2.304,48.18,6.299
1002,2025-04-28,2.667,50.39,6.366
1002,2025-04-29,2.588,47.82,6.146
1002,2025-04-30,2.782,48.02,6.404
1002,2025-05-01,2.785,48.83,6.487
1002,2025-05-02,2.508,48.5,6.275
1002,2025-05-03,2.71,50.89,6.527
1002,2025-05-04,2.288,46.56,6.048
1002,2025-05-05,3.033,49.29,6.081
1002,2025-05-06,2.815,49.64,6.15
1002,2025-05-07,2.533,47.81,6.286
1002,2025-05-08,2.344,48.29,6.361
1002,2025-05-09,,,
1002,2025-05-10,2.202,50.56,6.349
1002,2025-05-11,2.42,48.01,6.467
1002,2025-05-12,2.726,47.35,6.288
1002,2025-05-13,2.591,49.9,6.169
1002,2025-05-14,2.478,50.45,6.172
1002,2025-05-15,2.766,48.6,6.676
1002,2025-05-16,2.369,46.72,6.006
1002,2025-05-17,2.633,50.38,6.332
1002,2025-05-18,2.477,48.73,6.577
1002,2025-05-19,2.407,50.05,6.431
1002,2025-05-20,2.669,48.89,6.234
1002,2025-05-21,2.378,48.55,6.359
1002,2025-05-22,2.957,48.48,6.488
1002,2025-05-23,2.459,50.4,6.54
1002,2025-05-24,2.974,50.36,6.224
1002,2025-05-25,2.358,46.79,6.473
1002,2025-05-26,2.698,47.99,6.397
1002,2025-05-27,2.336,50.71,6.524
1002,2025-05-28,2.308,48.56,6.567
1002,2025-05-29,2.608,47.57,6.307
1002,2025-05-30,2.712,48.93,6.141
1002,2025-05-31,2.321,48.82,6.418
1002,2025-06-01,2.813,48.83,6.625
1002,2025-06-02,2.417,48.45,6.462
1002,2025-06-03,2.603,48.62,6.393
1002,2025-06-04,2.652,48.47,6.719
1002,2025-06-05,2.695,49.26,6.203
1002,2025-06-06,2.217,48.12,6.494
1002,2025-06-07,2.9,48.64,6.273
1002,2025-06-08,2.689,48.79,6.366
1002,2025-06-09,,,
1002,2025-06-10,2.372,49.3,6.586
1002,2025-06-11,2.238,48.82,6.218
1002,2025-06-12,2.304,49.47,6.278
1002,2025-06-13,2.685,49.34,6.12
1002,2025-06-14,2.508,50.02,6.432
1002,2025-06-15,2.35,49.44,6.29
1002,2025-06-16,,,
1002,2025-06-17,2.889,50.28,6.198
1002,2025-06-18,2.51,48.89,6.305
1002,2025-06-19,2.459,48.52,6.515
1002,2025-06-20,2.846,49.81,6.333
1002,2025-06-21,2.669,49.45,6.453
1002,2025-06-22,2.585,48.84,6.438
1002,2025-06-23,,,
1002,2025-06-24,2.266,47.1,6.125
1002,2025-06-25,2.342,49.28,6.506
1002,2025-06-26,2.48,49.7,6.384
1002,2025-06-27,2.532,49.73,6.506
1002,2025-06-28,2.648,47.64,6.057
1002,2025-06-29,2.687,49.97,6.11
1002,2025-06-30,2.621,48.4,6.037
1002,2025-07-01,,,
1002,2025-07-02,2.375,49.35,6.515
1002,2025-07-03,2.145,48.13,6.444
1002,2025-07-04,2.472,48.34,6.354
1002,2025-07-05,2.386,46.86,6.378
1002,2025-07-06,2.446,48.01,6.473
