EquipmentID,DateKey,ShiftID,PlannedProductionMinutes,DowntimeMinutes,IdealCycleTime,TotalCount,GoodCount
1001,20240719,2,480,19.3,0.825,531,518
1001,20240719,3,480,18.1,0.741,550,537
1001,20240720,1,480,19.3,0.559,775,754
1001,20240720,2,480,12.6,0.445,990,982
1001,20240720,3,480,3.5,0.583,700,666
1001,20240721,1,480,24.7,0.647,633,609
1001,20240721,2,480,24.5,0.526,824,794
1001,20240721,3,480,1.8,0.742,547,537
1001,20240722,1,480,6.3,0.773,586,577
1001,20240722,2,480,0.6,0.752,630,605
1001,20240722,3,480,6.9,0.807,511,501
1001,20240723,1,480,18.9,0.419,1020,997
1001,20240723,2,480,7.6,0.838,492,476
1001,20240723,3,480,21.2,0.495,894,852
1001,20240724,1,480,12.2,0.438,1009,997
1001,20240724,2,480,21.2,0.891,486,480
1001,20240724,3,480,12.6,0.856,513,509
1001,20240725,1,480,5.9,0.648,696,668
1001,20240725,2,480,5.3,0.889,486,466
1001,20240725,3,480,8.3,0.599,738,734
1001,20240726,1,480,24.7,0.726,594,573
1001,20240726,2,480,21.4,0.509,779,777
1001,20240726,3,480,21.6,0.552,784,762
1001,20240727,1,480,8.1,0.543,755,737
1001,20240727,2,480,11.2,0.656,628,625
1001,20240727,3,480,16.0,0.85,472,462
1001,20240728,1,480,21.2,0.565,712,685
1001,20240728,2,480,6.8,0.624,679,654
1001,20240728,3,480,16.2,0.427,975,959
1001,20240729,1,480,4.4,0.51,818,777
1001,20240729,2,480,11.8,0.419,992,990
1001,20240729,3,480,23.0,0.508,803,781
1001,20240730,1,480,21.1,0.801,497,475
1001,20240730,2,480,10.4,0.835,547,522
1001,20240730,3,480,14.4,0.478,921,916
1001,20240731,1,480,11.4,0.442,987,957
1001,20240731,2,480,20.3,0.57,784,755
1001,20240731,3,480,3.9,0.553,736,709
1001,20240801,1,480,16.5,0.471,851,813
1001,20240801,2,480,1.9,0.837,561,534
1001,20240801,3,480,19.0,0.769,593,573
1001,20240802,1,480,7.1,0.627,731,720
1001,20240802,2,480,11.8,0.522,853,846
1001,20240802,3,480,10.0,0.734,580,564
1001,20240803,1,480,13.1,0.788,584,567
1001,20240803,2,480,8.6,0.587,697,672
1001,20240803,3,480,2.2,0.614,679,656
1001,20240804,1,480,19.8,0.523,823,818
1001,20240804,2,480,14.2,0.497,841,823
1001,20240804,3,480,12.7,0.474,899,877
1001,20240805,1,480,6.7,0.706,576,556
1001,20240805,2,480,20.1,0.53,811,786
1001,20240805,3,480,7.9,0.858,494,475
1001,20240806,1,480,22.7,0.773,559,532
1001,20240806,2,480,3.3,0.719,582,559
1001,20240806,3,480,19.5,0.543,729,693
1001,20240807,1,480,11.1,0.709,642,613
1001,20240807,2,480,4.9,0.665,643,626
1001,20240807,3,480,23.1,0.672,617,616
1001,20240808,1,480,1.6,0.866,508,495
1001,20240808,2,480,23.0,0.654,636,612
1001,20240808,3,480,16.5,0.685,595,585
1001,20240809,1,480,16.1,0.599,658,639
1001,20240809,2,480,0.2,0.437,999,953
1001,20240809,3,480,6.9,0.728,580,579
1001,20240810,1,480,22.9,0.693,649,644
1001,20240810,2,480,8.0,0.775,529,520
1001,20240810,3,480,12.3,0.408,1018,1014
1001,20240811,1,480,7.9,0.491,842,819
1001,20240811,2,480,21.1,0.779,536,514
1001,20240811,3,480,1.2,0.631,731,720
1001,20240812,1,480,10.2,0.697,614,600
1001,20240812,2,480,12.9,0.74,581,578
1001,20240812,3,480,10.7,0.408,1015,989
1001,20240813,1,480,13.5,0.676,655,631
1001,20240813,2,480,16.6,0.752,559,542
1001,20240813,3,480,4.5,0.607,752,747
1001,20240814,1,480,14.8,0.55,799,788
1001,20240814,2,480,8.3,0.813,499,474
1001,20240814,3,480,3.1,0.478,970,941
1001,20240815,1,480,6.9,0.615,696,671
1001,20240815,2,480,3.4,0.728,568,561
1001,20240815,3,480,5.0,0.766,597,570
1001,20240816,1,480,2.2,0.875,499,489
1001,20240816,2,480,0.6,0.539,818,812
1001,20240816,3,480,6.8,0.788,566,540
1001,20240817,1,480,7.3,0.519,830,814
1001,20240817,2,480,10.8,0.522,851,832
1001,20240817,3,480,13.0,0.677,607,596
1001,20240818,1,480,9.7,0.582,703,688
1001,20240818,2,480,15.1,0.57,791,784
1001,20240818,3,480,2.7,0.748,577,576
1001,20240819,1,480,5.6,0.54,801,771
1001,20240819,2,480,17.3,0.64,636,619
1001,20240819,3,480,22.2,0.796,529,510
1001,20240820,1,480,4.5,0.839,538,526
1001,20240820,2,480,22.0,0.461,939,902
1001,20240820,3,480,3.0,0.633,681,678
1001,20240821,1,480,8.1,0.807,558,548
1001,20240821,2,480,23.0,0.604,684,655
1001,20240821,3,480,6.9,0.84,516,498
1001,20240822,1,480,5.4,0.642,702,676
1001,20240822,2,480,18.9,0.715,619,595
1001,20240822,3,480,15.8,0.477,876,863
1001,20240823,1,480,15.8,0.494,911,867
1001,20240823,2,480,14.9,0.892,481,475
1001,20240823,3,480,14.9,0.792,553,544
1001,20240824,1,480,5.7,0.771,543,541
1001,20240824,2,480,5.7,0.518,888,854
1001,20240824,3,480,9.0,0.757,542,519
1001,20240825,1,480,12.2,0.522,791,751
1001,20240825,2,480,9.3,0.559,719,704
1001,20240825,3,480,15.7,0.435,954,947
1001,20240826,1,480,14.6,0.606,702,674
1001,20240826,2,480,20.3,0.857,524,503
1001,20240826,3,480,7.8,0.48,878,848
1001,20240827,1,480,15.8,0.495,917,875
1001,20240827,2,480,0.2,0.827,550,532
1001,20240827,3,480,14.9,0.512,793,771
1001,20240828,1,480,8.8,0.708,586,575
1001,20240828,2,480,19.2,0.483,816,792
1001,20240828,3,480,19.4,0.725,602,583
1001,20240829,1,480,5.9,0.666,625,615
1001,20240829,2,480,4.9,0.546,801,780
1001,20240829,3,480,15.0,0.619,735,728
1001,20240830,1,480,22.0,0.715,601,588
1001,20240830,2,480,10.9,0.561,780,741
1001,20240830,3,480,0.2,0.826,497,484
1001,20240831,1,480,15.4,0.499,908,871
1001,20240831,2,480,22.1,0.781,518,495
1001,20240831,3,480,7.9,0.599,697,696
1001,20240901,1,480,5.7,0.815,507,506
1001,20240901,2,480,5.6,0.611,720,688
1001,20240901,3,480,20.4,0.537,793,774
1001,20240902,1,480,15.1,0.428,948,908
1001,20240902,2,480,7.6,0.472,979,954
1001,20240902,3,480,15.6,0.579,712,693
1001,20240903,1,480,7.4,0.572,754,734
1001,20240903,2,480,24.6,0.512,816,781
1001,20240903,3,480,8.7,0.759,542,530
1001,20240904,1,480,10.4,0.426,1080,1047
1001,20240904,2,480,19.6,0.608,743,716
1001,20240904,3,480,10.3,0.779,541,523
1001,20240905,1,480,24.9,0.678,635,623
1001,20240905,2,480,20.7,0.831,513,494
1001,20240905,3,480,0.6,0.707,654,635
1001,20240906,1,480,4.1,0.544,806,798
1001,20240906,2,480,4.3,0.706,643,640
1001,20240906,3,480,2.9,0.863,516,509
1001,20240907,1,480,1.3,0.653,687,662
1001,20240907,2,480,10.8,0.677,642,611
1001,20240907,3,480,11.0,0.507,905,903
1001,20240908,1,480,7.5,0.488,852,829
1001,20240908,2,480,21.9,0.65,604,574
1001,20240908,3,480,5.7,0.821,541,528
1001,20240909,1,480,8.0,0.865,489,484
1001,20240909,2,480,22.4,0.642,695,669
1001,20240909,3,480,16.5,0.444,956,918
1001,20240910,1,480,1.6,0.402,1065,1042
1001,20240910,2,480,11.4,0.551,840,836
1001,20240910,3,480,3.1,0.608,737,726
1001,20240911,1,480,9.2,0.773,528,510
1001,20240911,2,480,17.9,0.713,626,596
1001,20240911,3,480,4.4,0.424,983,934
1001,20240912,1,480,12.6,0.664,663,642
1001,20240912,2,480,0.1,0.737,558,553
1001,20240912,3,480,0.6,0.665,703,687
1001,20240913,1,480,15.2,0.741,543,533
1001,20240913,2,480,22.0,0.887,470,454
1001,20240913,3,480,18.8,0.671,608,582
1001,20240914,1,480,4.3,0.63,659,626
1001,20240914,2,480,1.3,0.865,476,453
1001,20240914,3,480,11.3,0.523,882,877
1001,20240915,1,480,10.1,0.624,679,646
1001,20240915,2,480,7.3,0.461,886,866
1001,20240915,3,480,2.5,0.451,971,943
1001,20240916,1,480,3.4,0.402,1039,999
1001,20240916,2,480,20.0,0.858,486,471
1001,20240916,3,480,17.8,0.713,567,541
1001,20240917,1,480,10.9,0.682,598,576
1001,20240917,2,480,7.6,0.531,813,798
1001,20240917,3,480,12.7,0.501,806,798
1001,20240918,1,480,12.0,0.431,962,951
1001,20240918,2,480,18.8,0.838,514,498
1001,20240918,3,480,10.7,0.497,888,869
1001,20240919,1,480,3.9,0.843,509,484
1001,20240919,2,480,8.2,0.835,552,537
1001,20240919,3,480,23.9,0.838,525,520
1001,20240920,1,480,9.5,0.778,562,553
1001,20240920,2,480,4.4,0.766,610,588
1001,20240920,3,480,24.7,0.589,678,647
1001,20240921,1,480,19.6,0.677,607,594
1001,20240921,2,480,8.3,0.624,733,720
1001,20240921,3,480,19.1,0.692,658,632
1001,20240922,1,480,6.6,0.446,984,964
1001,20240922,2,480,18.1,0.568,692,678
1001,20240922,3,480,25.0,0.547,728,701
1001,20240923,1,480,10.6,0.525,803,787
1001,20240923,2,480,8.6,0.598,674,670
1001,20240923,3,480,10.2,0.564,718,704
1001,20240924,1,480,21.6,0.421,947,906
1001,20240924,2,480,15.1,0.861,492,475
1001,20240924,3,480,19.1,0.771,528,505
1001,20240925,1,480,8.9,0.788,566,556
1001,20240925,2,480,20.7,0.539,764,727
1001,20240925,3,480,21.7,0.691,591,563
1001,20240926,1,480,18.1,0.774,562,539
1001,20240926,2,480,22.8,0.777,554,543
1001,20240926,3,480,22.6,0.864,494,479
1001,20240927,1,480,9.1,0.81,546,520
1001,20240927,2,480,3.6,0.85,545,543
1001,20240927,3,480,10.7,0.792,572,552
1001,20240928,1,480,3.6,0.899,452,442
1001,20240928,2,480,16.3,0.741,554,545
1001,20240928,3,480,5.4,0.815,512,503
1001,20240929,1,480,19.6,0.494,823,813
1001,20240929,2,480,2.1,0.495,882,878
1001,20240929,3,480,14.0,0.594,774,752
1001,20240930,1,480,10.8,0.606,691,667
1001,20240930,2,480,17.2,0.42,1041,999
1001,20240930,3,480,9.6,0.473,922,908
1001,20241001,1,480,8.9,0.482,861,852
1001,20241001,2,480,6.7,0.787,539,517
1001,20241001,3,480,18.2,0.634,622,620
1001,20241002,1,480,3.7,0.577,746,726
1001,20241002,2,480,19.6,0.403,1120,1099
1001,20241002,3,480,23.8,0.809,552,540
1001,20241003,1,480,8.9,0.621,714,693
1001,20241003,2,480,18.3,0.446,1000,960
1001,20241003,3,480,23.6,0.478,828,819
1001,20241004,1,480,20.5,0.769,588,566
1001,20241004,2,480,20.7,0.576,737,716
1001,20241004,3,480,0.1,0.687,666,638
1001,20241005,1,480,23.3,0.665,600,588
1001,20241005,2,480,4.8,0.432,1040,993
1001,20241005,3,480,2.7,0.77,531,525
1001,20241006,1,480,19.9,0.471,901,860
1001,20241006,2,480,15.8,0.431,1057,1014
1001,20241006,3,480,17.1,0.464,877,852
1001,20241007,1,480,14.3,0.899,442,419
1001,20241007,2,480,8.8,0.583,787,782
1001,20241007,3,480,22.0,0.472,880,868
1001,20241008,1,480,7.8,0.732,569,549
1001,20241008,2,480,21.5,0.525,860,829
1001,20241008,3,480,0.6,0.527,795,774
1001,20241009,1,480,2.8,0.713,650,629
1001,20241009,2,480,4.2,0.6,761,745
1001,20241009,3,480,2.5,0.669,653,630
1001,20241010,1,480,2.8,0.891,468,449
1001,20241010,2,480,3.6,0.685,634,610
1001,20241010,3,480,10.7,0.737,566,563
1001,20241011,1,480,7.7,0.499,931,921
1001,20241011,2,480,8.6,0.821,529,511
1001,20241011,3,480,21.0,0.776,527,516
1001,20241012,1,480,9.2,0.401,1156,1129
1001,20241012,2,480,15.0,0.7,615,592
1001,20241012,3,480,24.3,0.711,604,587
1001,20241013,1,480,7.2,0.432,983,942
1001,20241013,2,480,16.6,0.84,492,475
1001,20241013,3,480,16.8,0.475,955,924
1001,20241014,1,480,2.5,0.487,961,924
1001,20241014,2,480,16.6,0.478,850,844
1001,20241014,3,480,3.7,0.409,1071,1062
1001,20241015,1,480,8.1,0.464,1004,987
1001,20241015,2,480,21.3,0.776,560,542
1001,20241015,3,480,8.1,0.758,591,588
1001,20241016,1,480,14.2,0.547,782,766
1001,20241016,2,480,10.7,0.796,549,521
1001,20241016,3,480,14.2,0.717,635,616
1001,20241017,1,480,14.4,0.637,675,643
1001,20241017,2,480,22.4,0.855,495,483
1001,20241017,3,480,1.4,0.699,623,613
1001,20241018,1,480,1.2,0.755,564,553
1001,20241018,2,480,15.7,0.513,825,817
1001,20241018,3,480,15.1,0.434,976,942
1001,20241019,1,480,16.0,0.707,558,546
1001,20241019,2,480,18.4,0.784,505,487
1001,20241019,3,480,10.5,0.49,870,829
1001,20241020,1,480,2.8,0.734,576,567
1001,20241020,2,480,1.2,0.681,636,629
1001,20241020,3,480,19.6,0.588,733,704
1001,20241021,1,480,14.5,0.441,961,921
1001,20241021,2,480,22.1,0.622,686,663
1001,20241021,3,480,7.2,0.501,922,912
1001,20241022,1,480,3.3,0.773,560,532
1001,20241022,2,480,13.2,0.465,882,867
1001,20241022,3,480,6.4,0.846,527,522
1001,20241023,1,480,15.4,0.834,501,489
1001,20241023,2,480,12.9,0.852,478,467
1001,20241023,3,480,18.9,0.585,765,740
1001,20241024,1,480,4.3,0.692,624,593
1001,20241024,2,480,1.7,0.498,919,913
1001,20241024,3,480,13.6,0.453,952,944
1001,20241025,1,480,18.7,0.546,732,727
1001,20241025,2,480,21.4,0.427,1036,989
1001,20241025,3,480,1.6,0.779,568,551
1001,20241026,1,480,22.6,0.82,478,468
1001,20241026,2,480,19.3,0.675,674,662
1001,20241026,3,480,2.6,0.499,923,921
1001,20241027,1,480,2.5,0.45,1015,967
1001,20241027,2,480,1.7,0.844,545,541
1001,20241027,3,480,16.3,0.561,807,778
1001,20241028,1,480,6.9,0.843,530,526
1001,20241028,2,480,3.9,0.876,508,499
1001,20241028,3,480,22.9,0.59,736,722
1001,20241029,1,480,19.7,0.848,513,489
1001,20241029,2,480,4.6,0.877,534,532
1001,20241029,3,480,0.9,0.591,775,764
1001,20241030,1,480,2.1,0.705,589,573
1001,20241030,2,480,6.0,0.427,955,949
1001,20241030,3,480,18.6,0.866,487,472
1001,20241031,1,480,9.0,0.708,598,589
1001,20241031,2,480,20.0,0.838,485,473
1001,20241031,3,480,5.6,0.419,1074,1049
1001,20241101,1,480,18.1,0.444,1029,1027
1001,20241101,2,480,11.6,0.833,497,490
1001,20241101,3,480,22.0,0.807,546,531
1001,20241102,1,480,20.5,0.745,535,511
1001,20241102,2,480,19.3,0.713,596,592
1001,20241102,3,480,16.5,0.598,703,688
1001,20241103,1,480,19.0,0.682,622,613
1001,20241103,2,480,17.6,0.815,487,480
1001,20241103,3,480,12.8,0.437,1010,994
1001,20241104,1,480,13.1,0.797,522,501
1001,20241104,2,480,8.8,0.605,737,730
1001,20241104,3,480,18.0,0.487,855,818
1001,20241105,1,480,17.2,0.524,815,805
1001,20241105,2,480,16.8,0.549,756,742
1001,20241105,3,480,13.7,0.448,1012,986
1001,20241106,1,480,11.8,0.499,847,818
1001,20241106,2,480,6.8,0.684,632,627
1001,20241106,3,480,23.5,0.51,773,764
1001,20241107,1,480,24.9,0.832,466,448
1001,20241107,2,480,1.1,0.81,550,536
1001,20241107,3,480,13.9,0.526,827,786
1001,20241108,1,480,16.2,0.767,570,550
1001,20241108,2,480,20.7,0.758,525,503
1001,20241108,3,480,15.9,0.545,738,706
1001,20241109,1,480,4.1,0.639,696,667
1001,20241109,2,480,17.8,0.541,763,733
1001,20241109,3,480,19.6,0.88,480,456
1001,20241110,1,480,6.5,0.479,956,912
1001,20241110,2,480,24.2,0.694,605,599
1001,20241110,3,480,0.7,0.789,526,521
1001,20241111,1,480,13.2,0.431,1046,995
1001,20241111,2,480,3.5,0.799,545,541
1001,20241111,3,480,15.9,0.712,580,554
1001,20241112,1,480,24.0,0.452,932,897
1001,20241112,2,480,6.6,0.697,653,645
1001,20241112,3,480,21.7,0.546,768,729
1001,20241113,1,480,18.7,0.551,777,744
1001,20241113,2,480,20.5,0.809,552,525
1001,20241113,3,480,24.8,0.524,776,746
1001,20241114,1,480,6.7,0.676,618,599
1001,20241114,2,480,16.4,0.818,536,524
1001,20241114,3,480,3.7,0.808,504,485
1001,20241115,1,480,1.4,0.734,587,576
1001,20241115,2,480,8.7,0.628,686,653
1001,20241115,3,480,10.8,0.721,602,574
1001,20241116,1,480,16.7,0.554,712,681
1001,20241116,2,480,12.4,0.555,798,767
1001,20241116,3,480,19.3,0.543,794,785
1001,20241117,1,480,9.6,0.423,1028,1026
1001,20241117,2,480,24.2,0.511,852,823
1001,20241117,3,480,4.0,0.733,597,582
1001,20241118,1,480,20.7,0.568,762,737
1001,20241118,2,480,1.1,0.589,799,777
1001,20241118,3,480,2.7,0.744,631,627
1001,20241119,1,480,14.3,0.588,737,729
1001,20241119,2,480,21.5,0.809,517,494
1001,20241119,3,480,14.2,0.478,836,814
1001,20241120,1,480,16.4,0.827,537,532
1001,20241120,2,480,19.0,0.752,521,510
1001,20241120,3,480,3.0,0.429,969,959
1001,20241121,1,480,18.6,0.874,521,517
1001,20241121,2,480,3.3,0.839,549,544
1001,20241121,3,480,3.8,0.458,1018,975
1001,20241122,1,480,9.2,0.628,650,618
1001,20241122,2,480,24.9,0.838,530,510
1001,20241122,3,480,5.5,0.613,707,671
1001,20241123,1,480,19.5,0.898,473,458
1001,20241123,2,480,9.8,0.448,931,907
1001,20241123,3,480,10.8,0.673,675,648
1001,20241124,1,480,0.7,0.419,993,971
1001,20241124,2,480,20.2,0.843,512,496
1001,20241124,3,480,3.9,0.601,710,704
1001,20241125,1,480,12.2,0.513,811,775
1001,20241125,2,480,23.0,0.425,915,877
1001,20241125,3,480,20.3,0.662,651,629
1001,20241126,1,480,1.7,0.828,506,481
1001,20241126,2,480,14.3,0.442,909,899
1001,20241126,3,480,12.3,0.521,806,794
1001,20241127,1,480,1.7,0.458,977,957
1001,20241127,2,480,24.3,0.587,666,650
1001,20241127,3,480,16.0,0.47,915,878
1001,20241128,1,480,21.1,0.818,510,508
1001,20241128,2,480,24.5,0.465,883,864
1001,20241128,3,480,2.1,0.591,716,713
1001,20241129,1,480,10.3,0.781,543,519
1001,20241129,2,480,21.6,0.4,983,951
1001,20241129,3,480,17.2,0.571,696,672
1001,20241130,1,480,6.1,0.403,1087,1038
1001,20241130,2,480,7.2,0.721,623,599
1001,20241130,3,480,8.2,0.523,887,850
1001,20241201,1,480,4.6,0.623,668,639
1001,20241201,2,480,2.4,0.72,620,608
1001,20241201,3,480,19.3,0.563,800,788
1001,20241202,1,480,20.1,0.76,544,524
1001,20241202,2,480,10.6,0.449,954,908
1001,20241202,3,480,0.1,0.866,524,512
1001,20241203,1,480,8.5,0.685,670,657
1001,20241203,2,480,15.1,0.63,662,651
1001,20241203,3,480,24.5,0.612,673,653
1001,20241204,1,480,10.6,0.895,497,480
1001,20241204,2,480,9.3,0.615,654,638
1001,20241204,3,480,20.3,0.73,552,544
1001,20241205,1,480,18.0,0.531,815,798
1001,20241205,2,480,21.0,0.468,860,837
1001,20241205,3,480,1.1,0.608,756,723
1001,20241206,1,480,11.5,0.895,482,469
1001,20241206,2,480,14.0,0.493,822,808
1001,20241206,3,480,9.9,0.545,736,729
1001,20241207,1,480,0.8,0.775,558,546
1001,20241207,2,480,6.2,0.478,916,901
1001,20241207,3,480,4.9,0.618,701,673
1001,20241208,1,480,14.1,0.473,907,866
1001,20241208,2,480,12.1,0.556,768,745
1001,20241208,3,480,22.7,0.645,683,656
1001,20241209,1,480,8.8,0.438,977,960
1001,20241209,2,480,21.0,0.683,631,604
1001,20241209,3,480,0.9,0.796,525,501
1001,20241210,1,480,23.4,0.882,484,468
1001,20241210,2,480,20.8,0.502,832,804
1001,20241210,3,480,22.8,0.86,500,477
1001,20241211,1,480,12.1,0.523,871,833
1001,20241211,2,480,1.4,0.752,581,575
1001,20241211,3,480,1.9,0.801,510,485
1001,20241212,1,480,11.5,0.511,855,813
1001,20241212,2,480,0.9,0.764,551,541
1001,20241212,3,480,18.7,0.43,1027,989
1001,20241213,1,480,9.7,0.443,1027,1003
1001,20241213,2,480,12.6,0.884,474,470
1001,20241213,3,480,18.0,0.864,522,521
1001,20241214,1,480,3.3,0.798,575,564
1001,20241214,2,480,7.0,0.883,470,458
1001,20241214,3,480,13.0,0.481,923,880
1001,20241215,1,480,17.3,0.824,504,496
1001,20241215,2,480,3.9,0.823,568,543
1001,20241215,3,480,17.3,0.653,655,644
1001,20241216,1,480,12.2,0.7,589,570
1001,20241216,2,480,21.6,0.455,940,901
1001,20241216,3,480,21.2,0.69,602,579
1001,20241217,1,480,10.9,0.879,491,477
1001,20241217,2,480,18.7,0.59,711,687
1001,20241217,3,480,3.8,0.757,611,607
1001,20241218,1,480,22.0,0.626,650,637
1001,20241218,2,480,23.9,0.764,548,539
1001,20241218,3,480,19.3,0.86,512,497
1001,20241219,1,480,6.8,0.65,652,649
1001,20241219,2,480,12.7,0.636,660,647
1001,20241219,3,480,13.0,0.465,975,943
1001,20241220,1,480,10.8,0.503,865,851
1001,20241220,2,480,22.0,0.426,1060,1043
1001,20241220,3,480,7.1,0.502,839,833
1001,20241221,1,480,7.3,0.631,710,704
1001,20241221,2,480,16.5,0.777,521,517
1001,20241221,3,480,6.9,0.464,1006,965
1001,20241222,1,480,3.4,0.713,598,572
1001,20241222,2,480,15.0,0.779,573,548
1001,20241222,3,480,13.9,0.807,503,482
1001,20241223,1,480,0.1,0.662,635,625
1001,20241223,2,480,24.1,0.504,851,817
1001,20241223,3,480,0.5,0.779,560,557
1001,20241224,1,480,13.4,0.479,889,853
1001,20241224,2,480,22.0,0.745,551,537
1001,20241224,3,480,16.7,0.791,504,479
1001,20241225,1,480,2.9,0.597,731,699
1001,20241225,2,480,10.3,0.621,654,650
1001,20241225,3,480,15.0,0.594,720,695
1001,20241226,1,480,21.4,0.688,612,608
1001,20241226,2,480,20.9,0.806,502,480
1001,20241226,3,480,17.3,0.634,690,681
1001,20241227,1,480,135.7,0.645,474,465
1001,20241227,2,480,192.0,0.762,348,342
1001,20241227,3,480,242.9,0.758,277,270
1001,20241228,1,480,21.4,0.525,832,829
1001,20241228,2,480,21.7,0.601,713,711
1001,20241228,3,480,14.2,0.458,870,860
1001,20241229,1,480,10.6,0.523,806,795
1001,20241229,2,480,11.6,0.834,535,533
1001,20241229,3,480,22.2,0.527,818,777
1001,20241230,1,480,24.8,0.531,808,801
1001,20241230,2,480,4.0,0.824,492,478
1001,20241230,3,480,11.8,0.587,743,739
1001,20241231,1,480,8.2,0.69,665,656
1001,20241231,2,480,1.0,0.871,471,461
1001,20241231,3,480,14.4,0.793,511,489
1001,20250101,1,480,18.8,0.475,889,876
1001,20250101,2,480,16.3,0.505,819,816
1001,20250101,3,480,11.2,0.422,978,945
1001,20250102,1,480,25.0,0.551,704,686
1001,20250102,2,480,2.1,0.537,880,866
1001,20250102,3,480,1.3,0.624,670,640
1001,20250103,1,480,14.7,0.653,679,674
1001,20250103,2,480,6.2,0.861,507,488
1001,20250103,3,480,21.1,0.418,1019,1004
1001,20250104,1,480,7.0,0.832,502,497
1001,20250104,2,480,2.0,0.48,899,891
1001,20250104,3,480,3.6,0.838,501,487
1001,20250105,1,480,8.8,0.459,1008,979
1001,20250105,2,480,17.3,0.688,618,605
1001,20250105,3,480,22.5,0.75,563,552
1001,20250106,1,480,15.2,0.617,706,686
1001,20250106,2,480,18.9,0.884,513,507
1001,20250106,3,480,15.0,0.775,524,510
1001,20250107,1,480,6.4,0.402,1160,1151
1001,20250107,2,480,12.8,0.527,839,814
1001,20250107,3,480,20.1,0.9,459,441
1001,20250108,1,480,6.7,0.447,958,910
1001,20250108,2,480,2.9,0.536,776,765
1001,20250108,3,480,2.6,0.833,504,481
1001,20250109,1,480,0.3,0.758,560,545
1001,20250109,2,480,2.8,0.893,463,449
1001,20250109,3,480,21.3,0.522,779,770
1001,20250110,1,480,6.8,0.401,1073,1020
1001,20250110,2,480,22.7,0.721,590,566
1001,20250110,3,480,17.5,0.739,537,533
1001,20250111,1,480,14.5,0.796,518,495
1001,20250111,2,480,17.6,0.797,524,498
1001,20250111,3,480,20.5,0.503,819,803
1001,20250112,1,480,2.5,0.436,934,929
1001,20250112,2,480,7.8,0.73,639,628
1001,20250112,3,480,13.1,0.66,638,624
1001,20250113,1,480,24.0,0.794,522,504
1001,20250113,2,480,22.1,0.468,948,912
1001,20250113,3,480,17.9,0.803,527,505
1001,20250114,1,480,21.1,0.584,703,685
1001,20250114,2,480,10.9,0.742,549,533
1001,20250114,3,480,22.3,0.418,1000,982
1001,20250115,1,480,22.2,0.697,634,609
1001,20250115,2,480,8.8,0.871,526,514
1001,20250115,3,480,11.9,0.626,641,636
1001,20250116,1,480,20.5,0.628,650,628
1001,20250116,2,480,3.1,0.761,581,558
1001,20250116,3,480,15.6,0.89,452,439
1001,20250117,1,480,12.4,0.483,894,875
1001,20250117,2,480,3.9,0.477,968,934
1001,20250117,3,480,15.8,0.713,629,620
1001,20250118,1,480,21.0,0.713,587,568
1001,20250118,2,480,9.5,0.609,670,650
1001,20250118,3,480,9.7,0.417,1002,988
1001,20250119,1,480,14.4,0.803,536,531
1001,20250119,2,480,19.9,0.449,1011,961
1001,20250119,3,480,14.9,0.796,523,512
1001,20250120,1,480,9.1,0.43,932,889
1001,20250120,2,480,2.5,0.705,625,607
1001,20250120,3,480,17.3,0.408,1006,994
1001,20250121,1,480,22.7,0.619,636,629
1001,20250121,2,480,22.1,0.607,666,634
1001,20250121,3,480,14.8,0.855,514,496
1001,20250122,1,480,16.1,0.816,521,515
1001,20250122,2,480,9.8,0.574,763,742
